subid, subage, counter, trialtype, chosetarget, choselure, targetname, chosenname, colorasked, searchtype, choseunique, targetshape, targetcolor, targetword, distractorshape1, distractorshape2, distractorcolor1, distractorcolor2, distractorcolor3, date, timestamp, rtsearch, targetpos, lurepos, obj1shape, obj1color, obj2shape, obj2color, obj3shape, obj3color, obj4shape, obj4color 
subid, subage, counter, trialtype, chosetarget, choselure, targetname, chosenname, colorasked, searchtype, choseunique, targetshape, targetcolor, targetword, distractorshape1, distractorshape2, distractorcolor1, distractorcolor2, distractorcolor3, date, timestamp, rtsearch, targetpos, lurepos 
22,6,3,1,false,true,7blue.jpg,stim-images/object4blue.jpg,false,sedivy,true,7,blue,wug,4,3,green,purple,None,7/22/2018,13:07,7047,3,1,4,blue,3,purple,7,blue,7,green
22,6,4,2,false,true,9green.jpg,stim-images/object12green.jpg,true,sedivy,true,9,green,sprock,12,1,purple,blue,None,7/22/2018,13:07,6605,4,3,1,blue,9,purple,12,green,9,green
22,6,5,5,true,false,8red.jpg,8red.jpg,false,colorfoil,true,8,red,dax,11,None,green,blue,None,7/22/2018,13:07,4642,1,2,8,red,11,red,11,green,11,blue
22,6,6,4,true,false,5purple.jpg,5purple.jpg,true,uniquetarget,true,5,purple,gade,2,None,red,blue,green,7/22/2018,13:07,4275,1,0,5,purple,2,red,2,blue,2,green
23,5,1,2,false,true,14red.jpg,stim-images/object5red.jpg,true,sedivy,true,14,red,dax,5,12,blue,green,None,7/22/2018,13:13,4920,1,2,14,red,5,red,14,blue,12,green
23,5,2,3,false,false,11green.jpg,stim-images/object1red.jpg,false,uniquetarget,false,11,green,wug,1,None,red,blue,purple,7/22/2018,13:13,3618,2,0,1,red,11,green,1,blue,1,purple
23,5,3,4,true,false,10blue.jpg,10blue.jpg,true,uniquetarget,true,10,blue,gade,9,None,green,purple,red,7/22/2018,13:13,4148,3,0,9,purple,9,red,10,blue,9,green
23,5,4,5,false,false,13purple.jpg,stim-images/object7green.jpg,false,colorfoil,false,13,purple,toma,7,None,blue,green,None,7/22/2018,13:13,3777,4,2,7,green,7,purple,7,blue,13,purple
23,5,5,6,true,false,8red.jpg,8red.jpg,true,colorfoil,true,8,red,sprock,3,None,blue,green,None,7/22/2018,13:13,3766,2,1,3,red,8,red,3,green,3,blue
23,5,6,1,false,false,4green.jpg,stim-images/object6blue.jpg,false,sedivy,true,4,green,blicket,2,6,red,blue,None,7/22/2018,13:13,3944,1,2,4,green,2,green,4,red,6,blue
24,3,1,1,false,false,4blue.jpg,stim-images/object2purple.jpg,false,sedivy,true,4,blue,wug,5,2,red,purple,None,7/22/2018,13:23,7155,3,2,2,purple,5,blue,4,blue,4,red
24,3,2,6,true,false,10blue.jpg,10blue.jpg,true,colorfoil,true,10,blue,toma,3,None,green,purple,None,7/22/2018,13:23,4330,2,1,3,blue,10,blue,3,purple,3,green
24,3,3,4,true,false,11green.jpg,11green.jpg,true,uniquetarget,true,11,green,blicket,9,None,blue,red,purple,7/22/2018,13:23,3250,1,0,11,green,9,blue,9,purple,9,red
24,3,4,5,false,false,6red.jpg,stim-images/object7purple.jpg,false,colorfoil,false,6,red,dax,7,None,purple,blue,None,7/22/2018,13:23,7125,4,1,7,red,7,blue,7,purple,6,red
24,3,5,3,false,false,13green.jpg,stim-images/object1blue.jpg,false,uniquetarget,false,13,green,gade,1,None,purple,red,blue,7/22/2018,13:23,8286,4,0,1,red,1,purple,1,blue,13,green
24,3,6,2,false,false,undefinedgreen.jpg,stim-images/objectundefinedblue.jpg,true,sedivy,false,undefined,green,koba,undefined,undefined,blue,red,None,7/22/2018,13:23,23236,1,3,undefined,green,undefined,blue,undefined,green,undefined,red
X,NaN,1,1,false,false,1blue.jpg,stim-images/object1green.jpg,false,sedivy,false,1,blue,koba,14,3,green,purple,None,7/22/2018,13:25,3117,1,3,1,blue,3,purple,14,blue,1,green
X,NaN,2,4,true,false,5blue.jpg,5blue.jpg,true,uniquetarget,true,5,blue,wug,2,None,red,green,purple,7/22/2018,13:25,2565,3,0,2,purple,2,green,5,blue,2,red
X,NaN,3,5,false,false,11purple.jpg,stim-images/object4blue.jpg,false,colorfoil,false,11,purple,sprock,4,None,blue,red,None,7/22/2018,13:25,4257,4,2,4,blue,4,purple,4,red,11,purple
X,NaN,4,6,true,false,13red.jpg,13red.jpg,true,colorfoil,true,13,red,toma,8,None,blue,green,None,7/22/2018,13:25,4012,3,4,8,blue,8,green,13,red,8,red
X,NaN,5,3,false,false,6green.jpg,stim-images/object10red.jpg,false,uniquetarget,false,6,green,blicket,10,None,red,purple,blue,7/22/2018,13:25,4126,4,0,10,red,10,purple,10,blue,6,green
X,NaN,6,2,false,true,12blue.jpg,stim-images/object7blue.jpg,true,sedivy,true,12,blue,gade,7,9,purple,green,None,7/22/2018,13:25,2562,1,4,12,blue,9,green,12,purple,7,blue
24,6,1,4,true,false,9red.jpg,9red.jpg,true,uniquetarget,true,9,red,dax,14,None,blue,purple,green,7/22/2018,13:28,5832,4,0,14,blue,14,green,14,purple,9,red
24,6,2,1,false,true,5purple.jpg,stim-images/object1purple.jpg,false,sedivy,true,5,purple,toma,1,11,green,red,None,7/22/2018,13:28,15318,4,1,1,purple,11,red,5,green,5,purple
24,6,3,6,true,false,12purple.jpg,12purple.jpg,true,colorfoil,true,12,purple,wug,2,None,blue,red,None,7/22/2018,13:28,5730,3,4,2,blue,2,red,12,purple,2,purple
24,6,5,3,true,false,7purple.jpg,7purple.jpg,false,uniquetarget,true,7,purple,sprock,13,None,green,red,blue,7/22/2018,13:28,3916,3,0,13,red,13,green,7,purple,13,blue
24,6,6,2,false,true,10green.jpg,stim-images/object3green.jpg,true,sedivy,true,10,green,blicket,3,4,purple,red,None,7/22/2018,13:28,6099,4,2,10,purple,3,green,4,red,10,green
26,5,1,1,false,false,9green.jpg,stim-images/object13blue.jpg,false,sedivy,true,9,green,wug,11,13,red,blue,None,7/22/2018,13:33,11390,2,4,9,red,9,green,13,blue,11,green
26,5,2,2,false,true,3blue.jpg,stim-images/object1blue.jpg,true,sedivy,true,3,blue,blicket,1,4,green,purple,None,7/22/2018,13:33,5303,3,1,1,blue,3,green,3,blue,4,purple
26,5,3,5,true,false,14green.jpg,14green.jpg,false,colorfoil,true,14,green,toma,8,None,purple,blue,None,7/22/2018,13:33,6466,2,1,8,green,14,green,8,purple,8,blue
26,5,4,4,true,false,2purple.jpg,2purple.jpg,true,uniquetarget,true,2,purple,gade,12,None,red,blue,green,7/22/2018,13:33,3639,2,0,12,blue,2,purple,12,red,12,green
26,5,5,6,true,false,10purple.jpg,10purple.jpg,true,colorfoil,true,10,purple,sprock,7,None,red,blue,None,7/22/2018,13:33,5510,4,2,7,blue,7,purple,7,red,10,purple
26,5,6,3,true,false,6green.jpg,6green.jpg,false,uniquetarget,true,6,green,koba,5,None,blue,red,purple,7/22/2018,13:33,3588,4,0,5,red,5,blue,5,purple,6,green
27,7,1,2,true,false,7green.jpg,7green.jpg,true,sedivy,false,7,green,sprock,8,1,red,blue,None,7/22/2018,13:37,6583,4,1,8,green,7,red,1,blue,7,green
27,7,2,3,true,false,12purple.jpg,12purple.jpg,false,uniquetarget,true,12,purple,toma,14,None,green,red,blue,7/22/2018,13:37,5957,4,0,14,green,14,red,14,blue,12,purple
27,7,3,5,false,false,2green.jpg,stim-images/object13red.jpg,false,colorfoil,false,2,green,blicket,13,None,purple,red,None,7/22/2018,13:37,5500,3,4,13,red,13,purple,2,green,13,green
27,7,4,1,false,true,10purple.jpg,stim-images/object5purple.jpg,false,sedivy,true,10,purple,dax,5,3,red,blue,None,7/22/2018,13:37,4759,4,2,10,red,5,purple,3,blue,10,purple
27,7,5,4,true,false,11red.jpg,11red.jpg,true,uniquetarget,true,11,red,wug,4,None,blue,purple,green,7/22/2018,13:37,4312,1,0,11,red,4,green,4,blue,4,purple
27,7,6,6,false,true,9purple.jpg,stim-images/object6purple.jpg,true,colorfoil,false,9,purple,koba,6,None,blue,green,None,7/22/2018,13:37,4627,4,3,6,blue,6,green,6,purple,9,purple
28,4,1,2,true,false,4purple.jpg,4purple.jpg,true,sedivy,false,4,purple,gade,5,2,red,green,None,7/22/2018,13:40,6818,3,2,4,red,5,purple,4,purple,2,green
28,4,2,5,false,true,13purple.jpg,stim-images/object6purple.jpg,false,colorfoil,false,13,purple,toma,6,None,blue,green,None,7/22/2018,13:40,5010,1,2,13,purple,6,purple,6,green,6,blue
28,4,3,6,false,true,11purple.jpg,stim-images/object10purple.jpg,true,colorfoil,false,11,purple,blicket,10,None,red,green,None,7/22/2018,13:40,3937,3,1,10,purple,10,red,11,purple,10,green
28,4,4,3,false,false,3red.jpg,stim-images/object9purple.jpg,false,uniquetarget,false,3,red,sprock,9,None,blue,purple,green,7/22/2018,13:40,3464,3,0,9,green,9,blue,3,red,9,purple
28,4,5,1,false,false,12red.jpg,stim-images/object14purple.jpg,false,sedivy,true,12,red,wug,8,14,green,purple,None,7/22/2018,13:40,3286,2,4,14,purple,12,red,12,green,8,red
28,4,6,4,true,false,7purple.jpg,7purple.jpg,true,uniquetarget,true,7,purple,dax,1,None,blue,red,green,7/22/2018,13:40,3477,3,0,1,red,1,blue,7,purple,1,green
29,5,1,2,true,false,9purple.jpg,9purple.jpg,true,sedivy,false,9,purple,sprock,11,8,blue,green,None,7/22/2018,13:47,4389,4,1,11,purple,9,blue,8,green,9,purple
29,5,2,5,false,false,13green.jpg,stim-images/object3purple.jpg,false,colorfoil,false,13,green,koba,3,None,red,purple,None,7/22/2018,13:47,3359,3,1,3,green,3,purple,13,green,3,red
29,5,3,3,false,false,10purple.jpg,stim-images/object1red.jpg,false,uniquetarget,false,10,purple,dax,1,None,green,red,blue,7/22/2018,13:47,5316,2,0,1,green,10,purple,1,blue,1,red
29,5,4,6,false,true,4purple.jpg,stim-images/object7purple.jpg,true,colorfoil,false,4,purple,wug,7,None,green,red,None,7/22/2018,13:47,4396,3,4,7,green,7,red,4,purple,7,purple
29,5,5,1,false,true,14blue.jpg,stim-images/object5blue.jpg,false,sedivy,true,14,blue,toma,5,6,red,green,None,7/22/2018,13:47,3866,4,2,6,green,5,blue,14,red,14,blue
29,5,6,4,true,false,12purple.jpg,12purple.jpg,true,uniquetarget,true,12,purple,gade,2,None,red,blue,green,7/22/2018,13:47,3652,4,0,2,red,2,blue,2,green,12,purple
30,5,1,2,true,false,3purple.jpg,3purple.jpg,true,sedivy,false,3,purple,gade,10,1,red,green,None,7/22/2018,13:52,7379,2,4,1,green,3,purple,3,red,10,purple
30,5,2,1,false,false,13red.jpg,stim-images/object13blue.jpg,false,sedivy,false,13,red,dax,5,8,blue,purple,None,7/22/2018,13:52,5845,3,4,8,purple,13,blue,13,red,5,red
30,5,3,3,true,false,9blue.jpg,9blue.jpg,false,uniquetarget,true,9,blue,koba,2,None,green,purple,red,7/22/2018,13:52,3328,3,0,2,red,2,green,9,blue,2,purple
30,5,4,6,true,false,11red.jpg,11red.jpg,true,colorfoil,true,11,red,toma,14,None,purple,blue,None,7/22/2018,13:52,4678,3,4,14,blue,14,purple,11,red,14,red
30,5,5,5,true,false,12green.jpg,12green.jpg,false,colorfoil,true,12,green,blicket,6,None,blue,red,None,7/22/2018,13:52,4079,1,3,12,green,6,red,6,green,6,blue
30,5,6,4,true,false,7red.jpg,7red.jpg,true,uniquetarget,true,7,red,sprock,4,None,green,purple,blue,7/22/2018,13:52,3666,3,0,4,blue,4,green,7,red,4,purple
31,3,1,2,false,true,7green.jpg,stim-images/object1green.jpg,true,sedivy,true,7,green,koba,1,2,purple,red,None,7/22/2018,13:58,5315,4,3,7,purple,2,red,1,green,7,green
31,3,2,6,true,false,14red.jpg,14red.jpg,true,colorfoil,true,14,red,wug,3,None,green,purple,None,7/22/2018,13:58,3533,3,2,3,purple,3,red,14,red,3,green
31,3,3,1,false,false,11green.jpg,stim-images/object9red.jpg,false,sedivy,true,11,green,toma,10,9,purple,red,None,7/22/2018,13:58,2783,2,4,11,purple,11,green,9,red,10,green
31,3,4,3,false,false,12red.jpg,stim-images/object8purple.jpg,false,uniquetarget,false,12,red,blicket,8,None,purple,green,blue,7/22/2018,13:58,3565,1,0,12,red,8,green,8,purple,8,blue
31,3,6,4,true,false,4purple.jpg,4purple.jpg,true,uniquetarget,true,4,purple,gade,5,None,red,blue,green,7/22/2018,13:58,3852,4,0,5,blue,5,red,5,green,4,purple
32,4,1,3,false,false,3red.jpg,stim-images/object10blue.jpg,false,uniquetarget,false,3,red,toma,10,None,green,blue,purple,7/22/2018,14:00,10524,2,0,10,green,3,red,10,blue,10,purple
32,4,2,4,true,false,13red.jpg,13red.jpg,true,uniquetarget,true,13,red,dax,14,None,blue,green,purple,7/22/2018,14:00,4792,3,0,14,green,14,blue,13,red,14,purple
32,4,3,5,false,true,9blue.jpg,stim-images/object5blue.jpg,false,colorfoil,false,9,blue,gade,5,None,purple,green,None,7/22/2018,14:00,4744,2,3,5,green,9,blue,5,blue,5,purple
32,4,4,1,false,false,6green.jpg,stim-images/object6purple.jpg,false,sedivy,false,6,green,blicket,1,7,purple,red,None,7/22/2018,14:00,4747,4,2,6,purple,1,green,7,red,6,green
32,4,5,6,true,false,4blue.jpg,4blue.jpg,true,colorfoil,true,4,blue,koba,2,None,green,red,None,7/22/2018,14:00,5866,4,2,2,red,2,blue,2,green,4,blue
32,4,6,2,false,true,12blue.jpg,stim-images/object8blue.jpg,true,sedivy,true,12,blue,sprock,8,11,red,purple,None,7/22/2018,14:00,4763,4,1,8,blue,12,red,11,purple,12,blue
33,5,1,4,true,false,5green.jpg,5green.jpg,true,uniquetarget,true,5,green,toma,3,None,purple,blue,red,7/22/2018,14:02,4082,3,0,3,blue,3,red,5,green,3,purple
33,5,2,6,true,false,14red.jpg,14red.jpg,true,colorfoil,true,14,red,blicket,8,None,blue,purple,None,7/22/2018,14:02,3922,2,3,8,purple,14,red,8,red,8,blue
33,5,3,3,true,false,2blue.jpg,2blue.jpg,false,uniquetarget,true,2,blue,sprock,1,None,purple,green,red,7/22/2018,14:02,3879,4,0,1,red,1,purple,1,green,2,blue
33,5,4,5,true,false,11purple.jpg,11purple.jpg,false,colorfoil,true,11,purple,gade,12,None,red,green,None,7/22/2018,14:02,4229,2,1,12,purple,11,purple,12,green,12,red
33,5,5,2,true,false,10red.jpg,10red.jpg,true,sedivy,false,10,red,dax,13,9,green,blue,None,7/22/2018,14:02,4431,1,4,10,red,9,blue,10,green,13,red
33,5,6,1,false,false,6purple.jpg,stim-images/object4green.jpg,false,sedivy,true,6,purple,wug,7,4,blue,green,None,7/22/2018,14:02,3417,4,1,7,purple,4,green,6,blue,6,purple
34,7,1,5,true,false,4red.jpg,4red.jpg,false,colorfoil,true,4,red,wug,13,None,blue,purple,None,7/22/2018,14:04,6811,4,2,13,purple,13,red,13,blue,4,red
34,7,3,6,false,true,5red.jpg,stim-images/object2red.jpg,true,colorfoil,false,5,red,koba,2,None,blue,green,None,7/22/2018,14:04,4963,2,4,2,green,5,red,2,blue,2,red
34,7,4,1,false,false,6purple.jpg,stim-images/object10red.jpg,false,sedivy,true,6,purple,toma,9,10,green,red,None,7/22/2018,14:04,6327,3,2,10,red,9,purple,6,purple,6,green
34,7,5,3,true,false,7blue.jpg,7blue.jpg,false,uniquetarget,true,7,blue,gade,1,None,green,purple,red,7/22/2018,14:04,6414,1,0,7,blue,1,green,1,red,1,purple
34,7,6,2,true,false,8blue.jpg,8blue.jpg,true,sedivy,false,8,blue,blicket,12,11,red,green,None,7/22/2018,14:04,5753,3,4,8,red,11,green,8,blue,12,blue
35,4,1,5,true,false,12red.jpg,12red.jpg,false,colorfoil,true,12,red,sprock,4,None,blue,green,None,7/22/2018,14:08,14821,2,4,4,blue,12,red,4,green,4,red
35,4,2,3,false,false,6red.jpg,stim-images/object7purple.jpg,false,uniquetarget,false,6,red,koba,7,None,blue,purple,green,7/22/2018,14:08,5646,1,0,6,red,7,purple,7,blue,7,green
35,4,3,2,false,true,14purple.jpg,stim-images/object1purple.jpg,true,sedivy,true,14,purple,dax,1,9,red,green,None,7/22/2018,14:08,4599,4,2,14,red,1,purple,9,green,14,purple
35,4,5,1,false,false,8purple.jpg,stim-images/object10red.jpg,false,sedivy,true,8,purple,toma,11,10,green,red,None,7/22/2018,14:08,4279,3,1,11,purple,10,red,8,purple,8,green
35,4,6,6,true,false,5purple.jpg,5purple.jpg,true,colorfoil,true,5,purple,blicket,3,None,red,blue,None,7/22/2018,14:08,3979,1,4,5,purple,3,blue,3,red,3,purple
36,6,2,3,true,false,12purple.jpg,12purple.jpg,false,uniquetarget,true,12,purple,dax,13,None,green,red,blue,7/22/2018,14:13,4560,3,0,13,red,13,blue,12,purple,13,green
36,6,3,6,true,false,14red.jpg,14red.jpg,true,colorfoil,true,14,red,blicket,6,None,purple,green,None,7/22/2018,14:13,3549,1,3,14,red,6,green,6,red,6,purple
36,6,5,5,true,false,8purple.jpg,8purple.jpg,false,colorfoil,true,8,purple,gade,9,None,green,red,None,7/22/2018,14:13,6116,3,2,9,red,9,purple,8,purple,9,green
36,6,6,4,true,false,2purple.jpg,2purple.jpg,true,uniquetarget,true,2,purple,toma,4,None,red,green,blue,7/22/2018,14:13,4371,3,0,4,blue,4,green,2,purple,4,red
37,6,1,4,true,false,14purple.jpg,14purple.jpg,true,uniquetarget,true,14,purple,wug,7,None,red,green,blue,7/22/2018,14:21,4647,4,0,7,green,7,blue,7,red,14,purple
37,6,2,6,true,false,11red.jpg,11red.jpg,true,colorfoil,true,11,red,toma,6,None,purple,blue,None,7/22/2018,14:21,3911,2,3,6,purple,11,red,6,red,6,blue
37,6,3,5,true,false,13blue.jpg,13blue.jpg,false,colorfoil,true,13,blue,gade,10,None,green,red,None,7/22/2018,14:21,4634,3,1,10,blue,10,green,13,blue,10,red
37,6,4,3,true,false,9purple.jpg,9purple.jpg,false,uniquetarget,true,9,purple,blicket,5,None,blue,green,red,7/22/2018,14:21,4677,4,0,5,blue,5,red,5,green,9,purple
37,6,5,2,true,false,8blue.jpg,8blue.jpg,true,sedivy,false,8,blue,koba,1,12,red,purple,None,7/22/2018,14:21,5443,3,1,1,blue,12,purple,8,blue,8,red
37,6,6,1,false,false,3green.jpg,stim-images/object4purple.jpg,false,sedivy,true,3,green,sprock,2,4,blue,purple,None,7/22/2018,14:21,3372,2,1,2,green,3,green,3,blue,4,purple
38,4,1,5,true,false,10blue.jpg,10blue.jpg,false,colorfoil,true,10,blue,koba,8,None,red,purple,None,7/22/2018,14:32,8471,4,1,8,blue,8,red,8,purple,10,blue
38,4,2,6,true,false,6purple.jpg,6purple.jpg,true,colorfoil,true,6,purple,toma,4,None,green,blue,None,7/22/2018,14:32,3971,1,3,6,purple,4,blue,4,purple,4,green
38,4,3,3,true,false,11blue.jpg,11blue.jpg,false,uniquetarget,true,11,blue,blicket,14,None,red,purple,green,7/22/2018,14:32,4349,4,0,14,red,14,purple,14,green,11,blue
38,4,4,2,false,true,9blue.jpg,stim-images/object13blue.jpg,true,sedivy,true,9,blue,sprock,13,12,red,purple,None,7/22/2018,14:32,3958,4,1,13,blue,9,red,12,purple,9,blue
38,4,5,1,true,false,1blue.jpg,1blue.jpg,false,sedivy,false,1,blue,dax,7,2,red,green,None,7/22/2018,14:32,3843,2,4,1,red,1,blue,2,green,7,blue
38,4,6,4,true,false,3blue.jpg,3blue.jpg,true,uniquetarget,true,3,blue,wug,5,None,green,red,purple,7/22/2018,14:32,3842,4,0,5,red,5,green,5,purple,3,blue
39,6,1,5,true,false,11blue.jpg,11blue.jpg,false,colorfoil,true,11,blue,sprock,1,None,purple,red,None,7/22/2018,14:35,3915,4,3,1,red,1,purple,1,blue,11,blue
39,6,2,6,true,false,7blue.jpg,7blue.jpg,true,colorfoil,true,7,blue,koba,12,None,red,purple,None,7/22/2018,14:35,3893,4,2,12,purple,12,blue,12,red,7,blue
39,6,3,2,false,true,10red.jpg,stim-images/object9red.jpg,true,sedivy,true,10,red,wug,9,13,blue,purple,None,7/22/2018,14:35,5976,2,3,13,purple,10,red,9,red,10,blue
39,6,4,3,true,false,3purple.jpg,3purple.jpg,false,uniquetarget,true,3,purple,blicket,4,None,blue,red,green,7/22/2018,14:35,5101,4,0,4,green,4,red,4,blue,3,purple
39,6,5,1,false,false,2red.jpg,stim-images/object14purple.jpg,false,sedivy,true,2,red,toma,8,14,blue,purple,None,7/22/2018,14:35,9475,2,1,8,red,2,red,14,purple,2,blue
39,6,6,4,true,false,6red.jpg,6red.jpg,true,uniquetarget,true,6,red,dax,5,None,purple,green,blue,7/22/2018,14:35,3310,1,0,6,red,5,purple,5,green,5,blue
40,5,1,2,false,true,9green.jpg,stim-images/object8green.jpg,true,sedivy,true,9,green,koba,8,14,blue,red,None,7/22/2018,14:38,10998,3,4,9,blue,14,red,9,green,8,green
40,5,5,5,true,false,11blue.jpg,11blue.jpg,false,colorfoil,true,11,blue,gade,7,None,red,purple,None,7/22/2018,14:38,6320,2,1,7,blue,11,blue,7,purple,7,red
40,5,2,4,true,false,1blue.jpg,1blue.jpg,true,uniquetarget,true,1,blue,dax,6,None,red,green,purple,7/22/2018,14:38,3345,1,0,1,blue,6,green,6,red,6,purple
40,5,6,3,true,false,4purple.jpg,4purple.jpg,false,uniquetarget,true,4,purple,toma,13,None,blue,red,green,7/22/2018,14:38,5433,2,0,13,red,4,purple,13,blue,13,green
40,5,4,1,false,false,12red.jpg,stim-images/object12blue.jpg,false,sedivy,false,12,red,wug,5,3,blue,purple,None,7/22/2018,14:38,4552,3,1,5,red,3,purple,12,red,12,blue
40,5,3,6,true,false,10red.jpg,10red.jpg,true,colorfoil,true,10,red,blicket,2,None,blue,green,None,7/22/2018,14:38,4926,4,1,2,red,2,blue,2,green,10,red
41,4,1,6,true,false,8purple.jpg,8purple.jpg,true,colorfoil,true,8,purple,dax,11,None,green,red,None,7/22/2018,14:40,3943,1,4,8,purple,11,green,11,red,11,purple
41,4,2,4,true,false,10green.jpg,10green.jpg,true,uniquetarget,true,10,green,gade,2,None,blue,red,purple,7/22/2018,14:40,4018,4,0,2,blue,2,red,2,purple,10,green
41,4,3,3,true,false,1green.jpg,1green.jpg,false,uniquetarget,true,1,green,koba,5,None,red,blue,purple,7/22/2018,14:40,3514,1,0,1,green,5,purple,5,blue,5,red
41,4,5,1,false,false,9blue.jpg,stim-images/object9red.jpg,false,sedivy,false,9,blue,wug,6,7,red,purple,None,7/22/2018,14:40,3592,2,4,7,purple,9,blue,9,red,6,blue
41,4,6,5,false,false,14red.jpg,stim-images/object4green.jpg,false,colorfoil,false,14,red,toma,4,None,green,purple,None,7/22/2018,14:40,3316,4,2,4,purple,4,red,4,green,14,red
42,7,1,1,false,true,10red.jpg,stim-images/object11red.jpg,false,sedivy,true,10,red,wug,11,12,green,purple,None,7/22/2018,14:44,23942,1,3,10,red,10,green,11,red,12,purple
42,7,2,3,true,false,1green.jpg,1green.jpg,false,uniquetarget,true,1,green,gade,3,None,red,blue,purple,7/22/2018,14:44,7201,1,0,1,green,3,red,3,blue,3,purple
42,7,3,5,false,false,2green.jpg,stim-images/object9red.jpg,false,colorfoil,false,2,green,toma,9,None,blue,red,None,7/22/2018,14:44,4119,3,2,9,blue,9,green,2,green,9,red
42,7,4,6,false,true,8purple.jpg,stim-images/object14purple.jpg,true,colorfoil,false,8,purple,blicket,14,None,red,green,None,7/22/2018,14:44,6922,1,2,8,purple,14,purple,14,green,14,red
42,7,5,2,false,true,5red.jpg,stim-images/object13red.jpg,true,sedivy,true,5,red,dax,13,6,blue,purple,None,7/22/2018,14:44,11519,4,3,5,blue,6,purple,13,red,5,red
42,7,6,4,true,false,7red.jpg,7red.jpg,true,uniquetarget,true,7,red,koba,4,None,green,blue,purple,7/22/2018,14:44,3931,2,0,4,purple,7,red,4,blue,4,green
43,7,1,3,true,false,1green.jpg,1green.jpg,false,uniquetarget,true,1,green,toma,7,None,red,purple,blue,7/22/2018,14:46,4942,4,0,7,blue,7,purple,7,red,1,green
43,7,2,1,false,false,5blue.jpg,stim-images/object5red.jpg,false,sedivy,false,5,blue,gade,3,11,red,green,None,7/22/2018,14:46,6294,2,4,11,green,5,blue,5,red,3,blue
43,7,3,6,true,false,4green.jpg,4green.jpg,true,colorfoil,true,4,green,dax,2,None,purple,blue,None,7/22/2018,14:46,6650,1,2,4,green,2,green,2,purple,2,blue
43,7,4,5,true,false,8purple.jpg,8purple.jpg,false,colorfoil,true,8,purple,blicket,13,None,green,red,None,7/22/2018,14:46,5135,2,3,13,green,8,purple,13,purple,13,red
43,7,5,4,true,false,12red.jpg,12red.jpg,true,uniquetarget,true,12,red,sprock,10,None,green,blue,purple,7/22/2018,14:46,3534,3,0,10,blue,10,purple,12,red,10,green
43,7,6,2,true,false,9green.jpg,9green.jpg,true,sedivy,false,9,green,wug,14,6,blue,red,None,7/22/2018,14:46,5938,1,3,9,green,6,red,14,green,9,blue
test,NaN,1,3,true,false,2red.jpg,2red.jpg,false,uniquetarget,true,2,red,blicket,7,None,green,blue,purple,8/1/2018,8:53,5260,4,0,7,green,7,blue,7,purple,2,red
test,NaN,2,5,true,false,11green.jpg,11green.jpg,false,colorfoil,true,11,green,gade,8,None,purple,red,None,8/1/2018,8:53,5342,1,4,11,green,8,purple,8,red,8,green
test,NaN,3,2,true,false,12green.jpg,12green.jpg,true,sedivy,false,12,green,sprock,4,1,red,blue,None,8/1/2018,8:53,4571,2,1,4,green,12,green,12,red,1,blue
test,NaN,4,6,false,true,9red.jpg,stim-images/object10red.jpg,true,colorfoil,false,9,red,koba,10,None,blue,purple,None,8/1/2018,8:53,7342,4,1,10,red,10,purple,10,blue,9,red
test,NaN,5,4,true,false,3purple.jpg,3purple.jpg,true,uniquetarget,true,3,purple,dax,5,None,green,blue,red,8/1/2018,8:53,4263,2,0,5,green,3,purple,5,red,5,blue
test,NaN,6,1,false,false,13red.jpg,stim-images/object14green.jpg,false,sedivy,true,13,red,toma,6,14,blue,green,None,8/1/2018,8:53,4103,2,4,13,blue,13,red,14,green,6,red
Test,NaN,1,6,false,true,5blue.jpg,stim-images/object10blue.jpg,true,colorfoil,false,5,blue,sprock,10,None,purple,red,None,8/1/2018,10:18,4815,3,2,10,red,10,blue,5,blue,10,purple
Test,NaN,2,1,false,false,9green.jpg,stim-images/object6blue.jpg,false,sedivy,true,9,green,wug,14,6,purple,blue,None,8/1/2018,10:18,27590,3,2,6,blue,14,green,9,green,9,purple
51,6,1,6,false,true,2purple.jpg,stim-images/object14purple.jpg,true,colorfoil,false,2,purple,wug,14,None,green,blue,None,8/1/2018,10:32,6994,2,1,14,purple,2,purple,14,green,14,blue
51,6,2,5,false,false,12red.jpg,stim-images/object11blue.jpg,false,colorfoil,false,12,red,gade,11,None,blue,green,None,8/1/2018,10:32,7400,4,2,11,green,11,red,11,blue,12,red
51,6,3,3,true,false,10blue.jpg,10blue.jpg,false,uniquetarget,true,10,blue,blicket,6,None,red,green,purple,8/1/2018,10:32,4558,3,0,6,green,6,red,10,blue,6,purple
51,6,4,1,false,false,9blue.jpg,stim-images/object13purple.jpg,false,sedivy,true,9,blue,koba,8,13,red,purple,None,8/1/2018,10:32,10467,4,2,9,red,8,blue,13,purple,9,blue
51,6,5,4,true,false,5red.jpg,5red.jpg,true,uniquetarget,true,5,red,sprock,7,None,blue,green,purple,8/1/2018,10:32,3842,2,0,7,purple,5,red,7,blue,7,green
51,6,6,2,true,false,1green.jpg,1green.jpg,true,sedivy,false,1,green,toma,4,3,red,blue,None,8/1/2018,10:32,3435,2,4,1,red,1,green,3,blue,4,green
52,8,2,4,true,false,13purple.jpg,13purple.jpg,true,uniquetarget,true,13,purple,dax,3,None,red,green,blue,8/1/2018,10:35,4423,2,0,3,green,13,purple,3,blue,3,red
