type,subid,chosetarget,choselure,choseunique,searchtype,targetcolor,targetshape,targetsaturation,targetword,rtsearch,adjective_used
color,139,TRUE,FALSE,TRUE,uniquetarget,blue,21,NA,flib,3074,TRUE
color,139,TRUE,FALSE,TRUE,uniquetarget,green,5,NA,dax,3240,FALSE
color,93,FALSE,FALSE,FALSE,uniquetarget,red,7,NA,lomet,11554,FALSE
color,93,TRUE,FALSE,TRUE,uniquetarget,green,11,NA,blicket,5095,TRUE
color,93,FALSE,TRUE,TRUE,sedivy,green,6,NA,flib,7649,FALSE
color,93,TRUE,FALSE,FALSE,sedivy,red,1,NA,gade,8447,TRUE
color,93,FALSE,TRUE,TRUE,sedivy,green,5,NA,dax,5897,TRUE
color,93,TRUE,FALSE,TRUE,uniquetarget,purple,4,NA,koba,7088,FALSE
color,93,FALSE,TRUE,TRUE,sedivy,red,18,NA,sprock,4632,FALSE
color,93,TRUE,FALSE,TRUE,uniquetarget,red,3,NA,zorp,3745,TRUE
color,93,TRUE,FALSE,TRUE,uniquetarget,blue,17,NA,toma,3796,TRUE
color,93,TRUE,FALSE,TRUE,uniquetarget,blue,16,NA,wug,9454,FALSE
color,93,FALSE,TRUE,TRUE,sedivy,red,2,NA,boti,3931,FALSE
color,93,FALSE,TRUE,TRUE,sedivy,red,19,NA,quen,4940,TRUE
color,44,TRUE,FALSE,TRUE,uniquetarget,red,6,NA,flib,4097,TRUE
color,44,FALSE,TRUE,TRUE,sedivy,blue,4,NA,zorp,5913,TRUE
color,44,TRUE,FALSE,TRUE,uniquetarget,green,10,NA,lomet,10029,TRUE
color,44,TRUE,FALSE,TRUE,uniquetarget,purple,16,NA,wug,8706,FALSE
color,44,TRUE,FALSE,FALSE,sedivy,blue,2,NA,toma,3215,TRUE
color,44,TRUE,FALSE,FALSE,sedivy,purple,17,NA,boti,4820,FALSE
color,44,FALSE,FALSE,FALSE,uniquetarget,blue,20,NA,koba,7040,TRUE
color,44,TRUE,FALSE,FALSE,sedivy,red,12,NA,blicket,3931,FALSE
color,44,TRUE,FALSE,TRUE,uniquetarget,purple,5,NA,quen,9491,FALSE
color,44,FALSE,FALSE,FALSE,uniquetarget,blue,1,NA,gade,3605,FALSE
color,44,FALSE,TRUE,TRUE,sedivy,purple,7,NA,dax,4315,TRUE
color,44,FALSE,FALSE,FALSE,sedivy,red,9,NA,sprock,5491,FALSE
color,53,FALSE,FALSE,FALSE,uniquetarget,purple,3,NA,gade,7220,FALSE
color,53,FALSE,TRUE,TRUE,sedivy,green,22,NA,zorp,6541,FALSE
color,53,TRUE,FALSE,TRUE,uniquetarget,red,9,NA,dax,3877,TRUE
color,53,FALSE,TRUE,TRUE,sedivy,purple,4,NA,blicket,5559,TRUE
color,53,TRUE,FALSE,FALSE,sedivy,purple,23,NA,boti,4903,TRUE
color,53,TRUE,FALSE,TRUE,uniquetarget,blue,19,NA,sprock,4093,TRUE
color,53,FALSE,FALSE,FALSE,uniquetarget,green,14,NA,flib,3274,FALSE
color,53,TRUE,FALSE,FALSE,sedivy,purple,11,NA,wug,5683,FALSE
color,53,FALSE,TRUE,TRUE,sedivy,purple,10,NA,koba,4286,TRUE
color,53,TRUE,FALSE,TRUE,uniquetarget,blue,2,NA,quen,3153,TRUE
color,53,FALSE,FALSE,FALSE,uniquetarget,blue,13,NA,toma,3562,FALSE
color,53,TRUE,FALSE,FALSE,sedivy,blue,1,NA,lomet,3848,FALSE
color,48,FALSE,FALSE,FALSE,sedivy,red,23,NA,sprock,7717,TRUE
color,48,FALSE,FALSE,FALSE,uniquetarget,purple,5,NA,blicket,16856,TRUE
color,48,FALSE,FALSE,FALSE,sedivy,green,4,NA,toma,17748,FALSE
color,48,FALSE,FALSE,FALSE,uniquetarget,green,20,NA,boti,5138,FALSE
color,48,FALSE,TRUE,TRUE,sedivy,green,24,NA,dax,8093,TRUE
color,48,FALSE,FALSE,FALSE,sedivy,blue,2,NA,gade,5129,FALSE
color,48,FALSE,TRUE,TRUE,sedivy,green,13,NA,flib,4236,FALSE
color,48,FALSE,FALSE,FALSE,uniquetarget,blue,19,NA,lomet,3131,TRUE
color,48,TRUE,FALSE,FALSE,sedivy,green,21,NA,zorp,3403,TRUE
color,48,TRUE,FALSE,TRUE,uniquetarget,green,9,NA,quen,2924,TRUE
color,48,FALSE,FALSE,FALSE,uniquetarget,green,11,NA,wug,7172,FALSE
color,48,TRUE,FALSE,TRUE,uniquetarget,red,16,NA,koba,3212,FALSE
color,254,FALSE,FALSE,FALSE,sedivy,blue,11,NA,zorp,2975,TRUE
color,254,FALSE,FALSE,FALSE,uniquetarget,purple,6,NA,toma,7934,FALSE
color,254,TRUE,FALSE,FALSE,sedivy,purple,1,NA,boti,2668,FALSE
color,254,FALSE,FALSE,FALSE,uniquetarget,red,23,NA,gade,3239,TRUE
color,254,TRUE,FALSE,FALSE,sedivy,green,24,NA,lomet,5826,TRUE
color,254,TRUE,FALSE,FALSE,sedivy,green,19,NA,koba,4978,FALSE
color,254,FALSE,FALSE,FALSE,uniquetarget,green,14,NA,blicket,2626,TRUE
color,254,FALSE,FALSE,FALSE,sedivy,green,17,NA,sprock,2750,TRUE
color,254,FALSE,FALSE,FALSE,uniquetarget,red,7,NA,wug,2943,FALSE
color,254,TRUE,FALSE,FALSE,sedivy,red,18,NA,flib,4063,FALSE
color,254,FALSE,FALSE,FALSE,uniquetarget,purple,2,NA,quen,4580,TRUE
color,254,FALSE,FALSE,FALSE,uniquetarget,green,4,NA,dax,2515,FALSE
color,85,TRUE,FALSE,TRUE,uniquetarget,red,12,NA,sprock,4938,TRUE
color,85,FALSE,FALSE,FALSE,sedivy,red,5,NA,boti,5007,FALSE
color,85,FALSE,FALSE,FALSE,uniquetarget,blue,14,NA,lomet,6051,FALSE
color,85,TRUE,FALSE,FALSE,sedivy,green,8,NA,flib,6217,TRUE
color,85,TRUE,FALSE,TRUE,uniquetarget,purple,1,NA,zorp,3656,TRUE
color,85,FALSE,TRUE,TRUE,sedivy,red,18,NA,quen,3549,FALSE
color,85,TRUE,FALSE,TRUE,uniquetarget,red,15,NA,gade,3986,TRUE
color,85,FALSE,TRUE,TRUE,sedivy,red,10,NA,dax,5113,FALSE
color,85,TRUE,FALSE,FALSE,sedivy,green,22,NA,blicket,4345,TRUE
color,85,FALSE,TRUE,TRUE,sedivy,blue,4,NA,koba,4672,TRUE
color,85,TRUE,FALSE,TRUE,uniquetarget,blue,6,NA,wug,3138,FALSE
color,85,TRUE,FALSE,TRUE,uniquetarget,red,9,NA,toma,4987,FALSE
color,38,TRUE,FALSE,FALSE,sedivy,green,16,NA,zorp,3670,TRUE
color,38,TRUE,FALSE,FALSE,sedivy,blue,4,NA,quen,4028,TRUE
color,38,TRUE,FALSE,FALSE,sedivy,blue,3,NA,flib,3966,TRUE
color,38,FALSE,FALSE,FALSE,sedivy,purple,23,NA,blicket,3830,FALSE
color,38,TRUE,FALSE,TRUE,uniquetarget,purple,13,NA,boti,2557,FALSE
color,38,TRUE,FALSE,TRUE,uniquetarget,purple,20,NA,lomet,3045,TRUE
color,38,TRUE,FALSE,TRUE,uniquetarget,red,24,NA,toma,3528,TRUE
color,38,TRUE,FALSE,TRUE,uniquetarget,red,15,NA,wug,3357,FALSE
color,38,FALSE,TRUE,TRUE,sedivy,red,18,NA,gade,3510,FALSE
color,38,FALSE,TRUE,TRUE,sedivy,green,12,NA,koba,2707,FALSE
color,38,TRUE,FALSE,TRUE,uniquetarget,red,11,NA,dax,3198,TRUE
color,38,TRUE,FALSE,TRUE,uniquetarget,blue,9,NA,sprock,2990,FALSE
color,78,TRUE,FALSE,TRUE,uniquetarget,green,18,NA,sprock,4935,TRUE
color,78,FALSE,TRUE,TRUE,sedivy,green,13,NA,flib,8144,TRUE
color,78,FALSE,TRUE,TRUE,sedivy,red,21,NA,toma,9510,FALSE
color,78,TRUE,FALSE,TRUE,uniquetarget,blue,22,NA,boti,5702,FALSE
color,78,TRUE,FALSE,TRUE,uniquetarget,red,14,NA,dax,3953,TRUE
color,78,TRUE,FALSE,TRUE,uniquetarget,green,2,NA,gade,5903,FALSE
color,78,TRUE,FALSE,FALSE,sedivy,green,23,NA,wug,8560,TRUE
color,78,TRUE,FALSE,TRUE,uniquetarget,red,5,NA,zorp,5967,FALSE
color,78,TRUE,FALSE,TRUE,uniquetarget,blue,10,NA,blicket,4289,TRUE
color,78,FALSE,TRUE,TRUE,sedivy,green,16,NA,quen,4279,FALSE
color,78,TRUE,FALSE,FALSE,sedivy,blue,4,NA,koba,4384,TRUE
color,78,FALSE,FALSE,FALSE,sedivy,purple,9,NA,lomet,2912,FALSE
color,199,TRUE,FALSE,TRUE,uniquetarget,green,10,NA,dax,3598,TRUE
color,199,TRUE,FALSE,FALSE,sedivy,green,2,NA,lomet,4670,TRUE
color,199,FALSE,TRUE,TRUE,sedivy,green,23,NA,gade,4927,FALSE
color,199,TRUE,FALSE,TRUE,uniquetarget,purple,20,NA,koba,3911,TRUE
color,199,FALSE,TRUE,TRUE,sedivy,green,19,NA,wug,3709,FALSE
color,199,TRUE,FALSE,TRUE,uniquetarget,red,16,NA,blicket,3830,FALSE
color,199,TRUE,FALSE,TRUE,uniquetarget,green,6,NA,boti,3198,TRUE
color,199,FALSE,TRUE,TRUE,sedivy,purple,1,NA,quen,4788,TRUE
color,199,FALSE,TRUE,TRUE,sedivy,blue,17,NA,toma,3870,FALSE
color,199,TRUE,FALSE,TRUE,uniquetarget,purple,11,NA,flib,3261,FALSE
color,199,TRUE,FALSE,FALSE,sedivy,purple,8,NA,sprock,5182,TRUE
color,199,TRUE,FALSE,TRUE,uniquetarget,red,24,NA,zorp,3391,FALSE
color,92,TRUE,FALSE,FALSE,sedivy,red,8,NA,koba,2836,FALSE
color,92,TRUE,FALSE,TRUE,uniquetarget,green,17,NA,gade,3646,TRUE
color,92,TRUE,FALSE,FALSE,sedivy,green,19,NA,sprock,3691,TRUE
color,92,TRUE,FALSE,TRUE,uniquetarget,green,16,NA,dax,4091,TRUE
color,92,TRUE,FALSE,FALSE,sedivy,red,23,NA,quen,2615,TRUE
color,92,FALSE,FALSE,FALSE,uniquetarget,blue,20,NA,flib,3713,FALSE
color,92,FALSE,TRUE,TRUE,sedivy,red,4,NA,blicket,3536,FALSE
color,92,TRUE,FALSE,TRUE,uniquetarget,blue,21,NA,zorp,3491,FALSE
color,92,TRUE,FALSE,TRUE,uniquetarget,purple,9,NA,toma,2852,FALSE
color,92,TRUE,FALSE,TRUE,uniquetarget,green,15,NA,lomet,2581,TRUE
color,92,FALSE,TRUE,TRUE,sedivy,purple,10,NA,boti,2816,TRUE
color,92,FALSE,TRUE,TRUE,sedivy,red,22,NA,wug,2883,FALSE
color,183,FALSE,FALSE,FALSE,sedivy,green,20,NA,boti,6817,FALSE
color,183,TRUE,FALSE,TRUE,uniquetarget,purple,6,NA,wug,8165,FALSE
color,183,FALSE,FALSE,FALSE,sedivy,red,11,NA,lomet,4920,FALSE
color,183,TRUE,FALSE,TRUE,uniquetarget,purple,21,NA,koba,4736,TRUE
color,183,FALSE,TRUE,TRUE,sedivy,purple,2,NA,toma,10594,TRUE
color,183,FALSE,TRUE,TRUE,sedivy,blue,16,NA,blicket,5220,FALSE
color,183,FALSE,FALSE,FALSE,uniquetarget,blue,3,NA,gade,5755,FALSE
color,183,TRUE,FALSE,TRUE,uniquetarget,green,8,NA,quen,4372,FALSE
color,183,FALSE,TRUE,TRUE,sedivy,red,13,NA,sprock,5224,TRUE
color,183,TRUE,FALSE,FALSE,sedivy,red,24,NA,dax,11341,TRUE
color,183,TRUE,FALSE,TRUE,uniquetarget,purple,4,NA,flib,3782,TRUE
color,183,TRUE,FALSE,TRUE,uniquetarget,blue,15,NA,zorp,3045,TRUE
color,28,FALSE,FALSE,FALSE,uniquetarget,red,19,NA,flib,17308,FALSE
color,28,FALSE,FALSE,FALSE,uniquetarget,green,12,NA,gade,9929,TRUE
color,28,TRUE,FALSE,FALSE,sedivy,red,9,NA,lomet,6730,FALSE
color,28,FALSE,FALSE,FALSE,sedivy,blue,6,NA,boti,5820,TRUE
color,28,FALSE,FALSE,FALSE,uniquetarget,purple,22,NA,koba,6380,TRUE
color,28,TRUE,FALSE,FALSE,sedivy,purple,1,NA,dax,3358,TRUE
color,28,FALSE,FALSE,FALSE,uniquetarget,green,24,NA,zorp,3581,FALSE
color,28,FALSE,FALSE,FALSE,uniquetarget,red,4,NA,toma,2884,TRUE
color,28,TRUE,FALSE,FALSE,sedivy,purple,17,NA,sprock,4987,FALSE
color,28,FALSE,FALSE,FALSE,uniquetarget,red,18,NA,wug,2879,FALSE
color,28,FALSE,TRUE,TRUE,sedivy,red,11,NA,blicket,9810,TRUE
color,28,FALSE,FALSE,FALSE,sedivy,green,23,NA,quen,5291,FALSE
color,128,TRUE,FALSE,TRUE,uniquetarget,red,8,NA,zorp,4791,TRUE
color,128,FALSE,FALSE,FALSE,sedivy,red,4,NA,quen,6877,FALSE
color,128,TRUE,FALSE,FALSE,sedivy,green,2,NA,koba,8034,TRUE
color,128,FALSE,FALSE,FALSE,uniquetarget,purple,3,NA,lomet,5559,FALSE
color,128,TRUE,FALSE,FALSE,sedivy,red,9,NA,toma,6270,TRUE
color,128,FALSE,FALSE,FALSE,uniquetarget,red,20,NA,boti,9281,FALSE
color,128,TRUE,FALSE,FALSE,sedivy,blue,19,NA,wug,6994,FALSE
color,128,FALSE,TRUE,TRUE,sedivy,purple,22,NA,dax,6601,FALSE
color,128,TRUE,FALSE,TRUE,uniquetarget,blue,18,NA,blicket,11269,TRUE
color,128,FALSE,TRUE,TRUE,sedivy,purple,14,NA,sprock,11384,TRUE
color,128,TRUE,FALSE,TRUE,uniquetarget,blue,17,NA,gade,5092,TRUE
color,128,TRUE,FALSE,TRUE,uniquetarget,blue,16,NA,flib,4646,FALSE
color,1,TRUE,FALSE,FALSE,sedivy,blue,11,NA,zorp,3551,FALSE
color,1,FALSE,FALSE,FALSE,uniquetarget,blue,6,NA,sprock,3307,FALSE
color,1,FALSE,FALSE,FALSE,uniquetarget,blue,19,NA,koba,3173,FALSE
color,1,TRUE,FALSE,FALSE,sedivy,blue,22,NA,toma,3250,TRUE
color,1,TRUE,FALSE,TRUE,uniquetarget,blue,10,NA,quen,3813,TRUE
color,1,TRUE,FALSE,FALSE,sedivy,red,16,NA,blicket,5285,TRUE
color,1,FALSE,FALSE,FALSE,sedivy,green,7,NA,lomet,3076,FALSE
color,1,TRUE,FALSE,TRUE,uniquetarget,green,9,NA,gade,3526,TRUE
color,1,TRUE,FALSE,TRUE,uniquetarget,red,15,NA,flib,3521,TRUE
color,1,FALSE,TRUE,TRUE,sedivy,red,4,NA,boti,3825,TRUE
color,1,FALSE,TRUE,TRUE,sedivy,red,18,NA,dax,4064,FALSE
color,1,TRUE,FALSE,TRUE,uniquetarget,red,21,NA,wug,4719,FALSE
color,6,FALSE,FALSE,FALSE,sedivy,green,23,NA,boti,15501,TRUE
color,6,FALSE,TRUE,TRUE,sedivy,blue,13,NA,quen,11131,FALSE
color,6,FALSE,TRUE,TRUE,sedivy,green,12,NA,wug,12781,TRUE
color,6,FALSE,TRUE,TRUE,sedivy,blue,10,NA,zorp,11572,FALSE
color,6,TRUE,FALSE,TRUE,uniquetarget,red,2,NA,dax,4022,TRUE
color,6,TRUE,FALSE,TRUE,uniquetarget,green,17,NA,toma,4332,TRUE
color,6,FALSE,TRUE,TRUE,sedivy,red,3,NA,flib,4056,FALSE
color,6,TRUE,FALSE,TRUE,uniquetarget,purple,11,NA,blicket,4157,TRUE
color,6,TRUE,FALSE,TRUE,uniquetarget,red,4,NA,sprock,5520,FALSE
color,6,TRUE,FALSE,TRUE,uniquetarget,red,7,NA,koba,3958,FALSE
color,6,TRUE,FALSE,FALSE,sedivy,green,16,NA,lomet,4663,TRUE
color,6,TRUE,FALSE,TRUE,uniquetarget,blue,22,NA,gade,12198,FALSE
color-prosody,165,FALSE,TRUE,TRUE,sedivy,blue,19,NA,gade,10926,TRUE
color-prosody,165,TRUE,FALSE,TRUE,uniquetarget,green,13,NA,wug,12646,TRUE
color-prosody,165,TRUE,FALSE,TRUE,uniquetarget,blue,2,NA,zorp,3661,TRUE
color-prosody,165,TRUE,FALSE,TRUE,uniquetarget,blue,14,NA,boti,3969,TRUE
color-prosody,165,TRUE,FALSE,TRUE,uniquetarget,red,6,NA,flib,5646,FALSE
color-prosody,165,FALSE,TRUE,TRUE,sedivy,green,9,NA,blicket,7820,TRUE
color-prosody,165,FALSE,TRUE,TRUE,sedivy,purple,5,NA,dax,4166,FALSE
color-prosody,165,FALSE,TRUE,TRUE,sedivy,red,8,NA,koba,5818,FALSE
color-prosody,165,TRUE,FALSE,TRUE,uniquetarget,red,21,NA,quen,4631,FALSE
color-prosody,165,TRUE,FALSE,FALSE,sedivy,green,10,NA,sprock,8160,FALSE
color-prosody,165,TRUE,FALSE,TRUE,uniquetarget,green,20,NA,toma,6375,FALSE
color-prosody,165,FALSE,TRUE,TRUE,sedivy,purple,24,NA,lomet,5316,TRUE
color-prosody,96,TRUE,FALSE,FALSE,sedivy,red,24,NA,toma,13651,FALSE
color-prosody,96,TRUE,FALSE,FALSE,sedivy,green,11,NA,wug,46753,TRUE
color-prosody,96,TRUE,FALSE,FALSE,sedivy,red,20,NA,koba,9985,TRUE
color-prosody,96,TRUE,FALSE,TRUE,uniquetarget,green,8,NA,lomet,4341,TRUE
color-prosody,96,TRUE,FALSE,TRUE,uniquetarget,green,22,NA,gade,10939,FALSE
color-prosody,96,TRUE,FALSE,TRUE,uniquetarget,purple,9,NA,blicket,4039,TRUE
color-prosody,96,TRUE,FALSE,TRUE,uniquetarget,green,7,NA,zorp,3749,TRUE
color-prosody,96,FALSE,TRUE,TRUE,sedivy,blue,6,NA,dax,11206,FALSE
color-prosody,96,TRUE,FALSE,FALSE,sedivy,green,2,NA,boti,8092,TRUE
color-prosody,96,FALSE,TRUE,TRUE,sedivy,green,16,NA,quen,7229,FALSE
color-prosody,96,FALSE,FALSE,FALSE,uniquetarget,green,13,NA,sprock,13485,FALSE
color-prosody,96,TRUE,FALSE,TRUE,uniquetarget,purple,4,NA,flib,5026,FALSE
color-prosody,224,TRUE,FALSE,TRUE,uniquetarget,green,24,NA,dax,5204,TRUE
color-prosody,224,TRUE,FALSE,FALSE,sedivy,blue,7,NA,blicket,6528,FALSE
color-prosody,224,TRUE,FALSE,TRUE,uniquetarget,red,11,NA,sprock,5447,FALSE
color-prosody,224,TRUE,FALSE,TRUE,uniquetarget,blue,22,NA,boti,4303,FALSE
color-prosody,224,FALSE,TRUE,TRUE,sedivy,purple,18,NA,quen,6001,TRUE
color-prosody,224,FALSE,TRUE,TRUE,sedivy,green,15,NA,toma,4808,TRUE
color-prosody,224,FALSE,TRUE,TRUE,sedivy,blue,21,NA,wug,5245,FALSE
color-prosody,224,TRUE,FALSE,TRUE,uniquetarget,green,4,NA,gade,4079,TRUE
color-prosody,224,TRUE,FALSE,TRUE,uniquetarget,purple,3,NA,lomet,4659,FALSE
color-prosody,224,FALSE,TRUE,TRUE,sedivy,red,20,NA,flib,5897,FALSE
color-prosody,224,FALSE,TRUE,TRUE,sedivy,red,8,NA,koba,5236,TRUE
color-prosody,224,TRUE,FALSE,TRUE,uniquetarget,red,2,NA,zorp,5041,TRUE
color-prosody,118,TRUE,FALSE,TRUE,uniquetarget,red,16,NA,zorp,11019,FALSE
color-prosody,118,FALSE,TRUE,TRUE,sedivy,red,6,NA,sprock,7750,TRUE
color-prosody,118,FALSE,TRUE,TRUE,sedivy,blue,8,NA,quen,5865,FALSE
color-prosody,118,FALSE,TRUE,TRUE,sedivy,blue,21,NA,boti,5267,FALSE
color-prosody,118,FALSE,TRUE,TRUE,sedivy,green,10,NA,blicket,8292,TRUE
color-prosody,118,TRUE,FALSE,TRUE,uniquetarget,red,14,NA,toma,3200,TRUE
color-prosody,118,FALSE,TRUE,TRUE,sedivy,blue,17,NA,wug,5791,FALSE
color-prosody,118,TRUE,FALSE,TRUE,uniquetarget,red,5,NA,koba,3670,FALSE
color-prosody,118,TRUE,FALSE,TRUE,uniquetarget,blue,22,NA,lomet,7289,TRUE
color-prosody,118,TRUE,FALSE,TRUE,uniquetarget,purple,4,NA,dax,4651,FALSE
color-prosody,118,TRUE,FALSE,TRUE,uniquetarget,green,3,NA,gade,3091,TRUE
color-prosody,118,FALSE,TRUE,TRUE,sedivy,green,24,NA,flib,3838,TRUE
color-prosody,177,FALSE,TRUE,TRUE,sedivy,red,22,NA,wug,5083,TRUE
color-prosody,177,TRUE,FALSE,TRUE,uniquetarget,green,1,NA,boti,3664,TRUE
color-prosody,177,TRUE,FALSE,TRUE,uniquetarget,blue,7,NA,lomet,3817,FALSE
color-prosody,177,TRUE,FALSE,TRUE,uniquetarget,red,18,NA,gade,3332,FALSE
color-prosody,177,FALSE,TRUE,TRUE,sedivy,green,8,NA,zorp,3459,TRUE
color-prosody,177,TRUE,FALSE,TRUE,uniquetarget,green,6,NA,sprock,3017,TRUE
color-prosody,177,FALSE,TRUE,TRUE,sedivy,purple,23,NA,blicket,3323,TRUE
color-prosody,177,TRUE,FALSE,TRUE,uniquetarget,red,21,NA,flib,3701,FALSE
color-prosody,177,TRUE,FALSE,FALSE,sedivy,purple,12,NA,koba,20844,FALSE
color-prosody,177,TRUE,FALSE,FALSE,sedivy,green,10,NA,dax,3376,FALSE
color-prosody,177,FALSE,TRUE,TRUE,sedivy,red,14,NA,quen,3226,FALSE
color-prosody,177,TRUE,FALSE,TRUE,uniquetarget,blue,5,NA,toma,8952,TRUE
color-prosody,36,TRUE,FALSE,TRUE,uniquetarget,purple,12,NA,dax,5935,TRUE
color-prosody,36,TRUE,FALSE,FALSE,sedivy,purple,15,NA,flib,6669,TRUE
color-prosody,36,TRUE,FALSE,TRUE,uniquetarget,red,8,NA,toma,5926,FALSE
color-prosody,36,FALSE,TRUE,TRUE,sedivy,purple,11,NA,koba,5430,FALSE
color-prosody,36,TRUE,FALSE,TRUE,uniquetarget,blue,1,NA,sprock,4111,TRUE
color-prosody,36,FALSE,TRUE,TRUE,sedivy,purple,10,NA,boti,4166,FALSE
color-prosody,36,TRUE,FALSE,TRUE,uniquetarget,green,14,NA,lomet,4002,FALSE
color-prosody,36,TRUE,FALSE,FALSE,sedivy,green,6,NA,quen,3889,TRUE
color-prosody,36,TRUE,FALSE,FALSE,sedivy,green,9,NA,zorp,4365,TRUE
color-prosody,36,TRUE,FALSE,TRUE,uniquetarget,green,4,NA,wug,3671,FALSE
color-prosody,36,TRUE,FALSE,TRUE,uniquetarget,purple,18,NA,blicket,4421,TRUE
color-prosody,36,FALSE,TRUE,TRUE,sedivy,purple,2,NA,gade,4880,FALSE
color-prosody,107,FALSE,TRUE,TRUE,sedivy,purple,6,NA,koba,4089,TRUE
color-prosody,107,FALSE,FALSE,FALSE,uniquetarget,purple,18,NA,quen,4219,FALSE
color-prosody,107,FALSE,FALSE,FALSE,uniquetarget,purple,24,NA,flib,4784,TRUE
color-prosody,107,FALSE,FALSE,FALSE,sedivy,blue,14,NA,dax,3549,TRUE
color-prosody,107,TRUE,FALSE,TRUE,uniquetarget,red,2,NA,gade,6714,FALSE
color-prosody,107,TRUE,FALSE,TRUE,uniquetarget,blue,21,NA,lomet,3397,TRUE
color-prosody,107,FALSE,FALSE,FALSE,uniquetarget,green,4,NA,wug,6493,FALSE
color-prosody,107,FALSE,FALSE,FALSE,sedivy,purple,13,NA,blicket,3518,FALSE
color-prosody,107,TRUE,FALSE,TRUE,uniquetarget,purple,7,NA,sprock,4800,TRUE
color-prosody,107,TRUE,FALSE,FALSE,sedivy,purple,1,NA,boti,4323,FALSE
color-prosody,107,FALSE,TRUE,TRUE,sedivy,red,12,NA,toma,3333,TRUE
color-prosody,107,FALSE,FALSE,FALSE,sedivy,purple,20,NA,zorp,3220,FALSE
color-prosody,91,FALSE,FALSE,FALSE,uniquetarget,purple,18,NA,zorp,10070,FALSE
color-prosody,91,FALSE,TRUE,TRUE,sedivy,purple,7,NA,lomet,6581,FALSE
color-prosody,91,TRUE,FALSE,FALSE,sedivy,red,17,NA,wug,6877,TRUE
color-prosody,91,TRUE,FALSE,FALSE,sedivy,blue,24,NA,koba,5992,TRUE
color-prosody,91,TRUE,FALSE,TRUE,uniquetarget,purple,4,NA,flib,4264,FALSE
color-prosody,91,TRUE,FALSE,TRUE,uniquetarget,purple,23,NA,dax,3869,TRUE
color-prosody,91,FALSE,TRUE,TRUE,sedivy,green,10,NA,gade,3401,TRUE
color-prosody,91,FALSE,TRUE,TRUE,sedivy,red,16,NA,toma,5255,FALSE
color-prosody,91,TRUE,FALSE,TRUE,uniquetarget,purple,21,NA,sprock,4526,FALSE
color-prosody,91,TRUE,FALSE,TRUE,uniquetarget,red,19,NA,quen,3355,TRUE
color-prosody,91,TRUE,FALSE,TRUE,uniquetarget,green,8,NA,boti,3118,TRUE
color-prosody,91,FALSE,TRUE,TRUE,sedivy,green,5,NA,blicket,3948,FALSE
color-prosody,34,FALSE,FALSE,FALSE,uniquetarget,green,21,NA,blicket,6819,FALSE
color-prosody,34,FALSE,FALSE,FALSE,uniquetarget,purple,6,NA,boti,10486,TRUE
color-prosody,34,FALSE,TRUE,TRUE,sedivy,blue,14,NA,toma,9800,TRUE
color-prosody,34,TRUE,FALSE,TRUE,uniquetarget,purple,23,NA,dax,11062,FALSE
color-prosody,34,FALSE,TRUE,TRUE,sedivy,green,16,NA,lomet,6231,TRUE
color-prosody,34,TRUE,FALSE,FALSE,sedivy,green,1,NA,zorp,4098,FALSE
color-prosody,34,FALSE,FALSE,FALSE,sedivy,red,5,NA,koba,3979,FALSE
color-prosody,34,FALSE,FALSE,FALSE,sedivy,green,18,NA,wug,3637,FALSE
color-prosody,34,TRUE,FALSE,FALSE,sedivy,purple,17,NA,flib,6157,TRUE
color-prosody,34,FALSE,FALSE,FALSE,uniquetarget,red,20,NA,gade,5509,FALSE
color-prosody,34,TRUE,FALSE,TRUE,uniquetarget,blue,24,NA,quen,16003,TRUE
color-prosody,34,FALSE,FALSE,FALSE,uniquetarget,purple,9,NA,sprock,3983,TRUE
color-prosody,24,FALSE,FALSE,FALSE,uniquetarget,green,18,NA,dax,22172,FALSE
color-prosody,24,TRUE,FALSE,FALSE,sedivy,red,7,NA,blicket,7875,TRUE
color-prosody,24,TRUE,FALSE,TRUE,uniquetarget,blue,21,NA,gade,3619,TRUE
color-prosody,24,FALSE,FALSE,FALSE,sedivy,purple,17,NA,wug,4256,FALSE
color-prosody,24,FALSE,TRUE,TRUE,sedivy,purple,19,NA,sprock,5087,TRUE
color-prosody,24,TRUE,FALSE,TRUE,uniquetarget,purple,1,NA,quen,5142,TRUE
color-prosody,24,TRUE,FALSE,TRUE,uniquetarget,purple,13,NA,koba,4030,FALSE
color-prosody,24,TRUE,FALSE,TRUE,uniquetarget,red,11,NA,lomet,5315,FALSE
color-prosody,24,FALSE,TRUE,TRUE,sedivy,green,2,NA,toma,5670,FALSE
color-prosody,24,TRUE,FALSE,TRUE,uniquetarget,blue,6,NA,boti,4116,TRUE
color-prosody,24,FALSE,TRUE,TRUE,sedivy,purple,4,NA,zorp,5018,FALSE
color-prosody,24,FALSE,TRUE,TRUE,sedivy,blue,15,NA,flib,4310,TRUE
color-prosody,231,TRUE,FALSE,TRUE,uniquetarget,red,3,NA,lomet,14758,FALSE
color-prosody,231,FALSE,FALSE,FALSE,sedivy,red,5,NA,blicket,6728,FALSE
color-prosody,231,FALSE,FALSE,FALSE,sedivy,red,9,NA,toma,3456,FALSE
color-prosody,231,TRUE,FALSE,FALSE,sedivy,purple,7,NA,quen,3307,FALSE
color-prosody,231,FALSE,TRUE,TRUE,sedivy,blue,16,NA,dax,3875,TRUE
